002279.SZ,2279,久其软件,北京,软件服务,中小板,20090811,0,jiu-qi-ruan-jian002279.SZ久其软件,,,,,,,,,,,,,,,,,,,,
002280.SZ,2280,联络互动,浙江,软件服务,中小板,20090821,0,stlian-luo002280.SZ*ST联络,,,,,,,,,,,,,,,,,,,,
002281.SZ,2281,光迅科技,湖北,通信设备,中小板,20090821,0,guang-xun-ke-ji002281.SZ光迅科技,,,,,,,,,,,,,,,,,,,,
002282.SZ,2282,博深股份,河北,轻工机械,中小板,20090821,0,bo-shen-gu-fen002282.SZ博深股份,,,,,,,,,,,,,,,,,,,,
002283.SZ,2283,天润工业,山东,汽车配件,中小板,20090821,0,tian-run-gong-ye002283.SZ天润工业,,,,,,,,,,,,,,,,,,,,
002284.SZ,2284,亚太股份,浙江,汽车配件,中小板,20090828,0,ya-tai-gu-fen002284.SZ亚太股份,,,,,,,,,,,,,,,,,,,,
002285.SZ,2285,世联行,深圳,房产服务,中小板,20090828,0,shi-lian-xing002285.SZ世联行,,,,,,,,,,,,,,,,,,,,
002286.SZ,2286,保龄宝,山东,食品,中小板,20090828,0,bao-ling-bao002286.SZ保龄宝,,,,,,,,,,,,,,,,,,,,
002287.SZ,2287,奇正藏药,西藏,中成药,中小板,20090828,0,qi-zheng-cang-yao002287.SZ奇正藏药,,,,,,,,,,,,,,,,,,,,
002288.SZ,2288,超华科技,广东,元器件,中小板,20090903,0,chao-hua-ke-ji002288.SZ超华科技,,,,,,,,,,,,,,,,,,,,
002289.SZ,2289,ST宇顺,深圳,元器件,中小板,20090903,0,styu-shun002289.SZST宇顺,,,,,,,,,,,,,,,,,,,,
002290.SZ,2290,*ST中科,江苏,家用电器,中小板,20090903,0,stzhong-ke-chuang002290.SZST中科创,,,,,,,,,,,,,,,,,,,,
002291.SZ,2291,星期六,广东,服饰,中小板,20090903,0,xing-qi-liu002291.SZ星期六,,,,,,,,,,,,,,,,,,,,
002292.SZ,2292,奥飞娱乐,广东,影视音像,中小板,20090910,0,ao-fei-yu-le002292.SZ奥飞娱乐,,,,,,,,,,,,,,,,,,,,
002293.SZ,2293,罗莱生活,江苏,纺织,中小板,20090910,0,luo-lai-sheng-huo002293.SZ罗莱生活,,,,,,,,,,,,,,,,,,,,
002294.SZ,2294,信立泰,深圳,化学制药,中小板,20090910,0,xin-li-tai002294.SZ信立泰,,,,,,,,,,,,,,,,,,,,
002295.SZ,2295,精艺股份,广东,铜,中小板,20090929,0,jing-yi-gu-fen002295.SZ精艺股份,,,,,,,,,,,,,,,,,,,,
002296.SZ,2296,辉煌科技,河南,通信设备,中小板,20090929,0,hui-huang-ke-ji002296.SZ辉煌科技,,,,,,,,,,,,,,,,,,,,
002297.SZ,2297,博云新材,湖南,矿物制品,中小板,20090929,0,bo-yun-xin-cai002297.SZ博云新材,,,,,,,,,,,,,,,,,,,,
002298.SZ,2298,中电兴发,安徽,软件服务,中小板,20090929,0,zhong-dian-xing-fa002298.SZ中电兴发,,,,,,,,,,,,,,,,,,,,
002299.SZ,2299,圣农发展,福建,农业综合,中小板,20091021,0,sheng-nong-fa-zhan002299.SZ圣农发展,,,,,,,,,,,,,,,,,,,,
002300.SZ,2300,太阳电缆,福建,电气设备,中小板,20091021,0,tai-yang-dian-lan002300.SZ太阳电缆,,,,,,,,,,,,,,,,,,,,
002301.SZ,2301,齐心集团,深圳,文教休闲,中小板,20091021,0,qi-xin-ji-tuan002301.SZ齐心集团,,,,,,,,,,,,,,,,,,,,
002302.SZ,2302,西部建设,新疆,水泥,中小板,20091103,0,xi-bu-jian-she002302.SZ西部建设,,,,,,,,,,,,,,,,,,,,
002303.SZ,2303,美盈森,深圳,造纸,中小板,20091103,0,mei-ying-sen002303.SZ美盈森,,,,,,,,,,,,,,,,,,,,
002304.SZ,2304,洋河股份,江苏,白酒,中小板,20091106,0,yang-he-gu-fen002304.SZ洋河股份,,,,,,,,,,,,,,,,,,,,
002305.SZ,2305,南国置业,湖北,区域地产,中小板,20091106,0,nan-guo-zhi-ye002305.SZ南国置业,,,,,,,,,,,,,,,,,,,,
002306.SZ,2306,ST云网,北京,酒店餐饮,中小板,20091111,0,styun-wang002306.SZST云网,,,,,,,,,,,,,,,,,,,,
002307.SZ,2307,北新路桥,新疆,建筑工程,中小板,20091111,0,bei-xin-lu-qiao002307.SZ北新路桥,,,,,,,,,,,,,,,,,,,,
002308.SZ,2308,威创股份,广东,IT设备,中小板,20091127,0,wei-chuang-gu-fen002308.SZ威创股份,,,,,,,,,,,,,,,,,,,,
002309.SZ,2309,中利集团,江苏,电气设备,中小板,20091127,0,zhong-li-ji-tuan002309.SZ中利集团,,,,,,,,,,,,,,,,,,,,
002310.SZ,2310,东方园林,北京,建筑工程,中小板,20091127,0,dong-fang-yuan-lin002310.SZ东方园林,,,,,,,,,,,,,,,,,,,,
002311.SZ,2311,海大集团,广东,饲料,中小板,20091127,0,hai-da-ji-tuan002311.SZ海大集团,,,,,,,,,,,,,,,,,,,,
002312.SZ,2312,三泰控股,四川,化工原料,中小板,20091203,0,san-tai-kong-gu002312.SZ三泰控股,,,,,,,,,,,,,,,,,,,,
002313.SZ,2313,日海智能,深圳,通信设备,中小板,20091203,0,ri-hai-zhi-neng002313.SZ日海智能,,,,,,,,,,,,,,,,,,,,
002314.SZ,2314,南山控股,深圳,区域地产,中小板,20091203,0,nan-shan-kong-gu002314.SZ南山控股,,,,,,,,,,,,,,,,,,,,
002315.SZ,2315,焦点科技,江苏,互联网,中小板,20091209,0,jiao-dian-ke-ji002315.SZ焦点科技,,,,,,,,,,,,,,,,,,,,
002316.SZ,2316,亚联发展,深圳,软件服务,中小板,20091209,0,ya-lian-fa-zhan002316.SZ亚联发展,,,,,,,,,,,,,,,,,,,,
002317.SZ,2317,众生药业,广东,中成药,中小板,20091211,0,zhong-sheng-yao-ye002317.SZ众生药业,,,,,,,,,,,,,,,,,,,,
002318.SZ,2318,久立特材,浙江,特种钢,中小板,20091211,0,jiu-li-te-cai002318.SZ久立特材,,,,,,,,,,,,,,,,,,,,
002319.SZ,2319,*ST乐通,广东,染料涂料,中小板,20091211,0,stle-tong002319.SZ*ST乐通,,,,,,,,,,,,,,,,,,,,
002320.SZ,2320,海峡股份,海南,水运,中小板,20091216,0,hai-xia-gu-fen002320.SZ海峡股份,,,,,,,,,,,,,,,,,,,,
002321.SZ,2321,华英农业,河南,农业综合,中小板,20091216,0,hua-ying-nong-ye002321.SZ华英农业,,,,,,,,,,,,,,,,,,,,
002322.SZ,2322,理工环科,浙江,软件服务,中小板,20091218,0,li-gong-huan-ke002322.SZ理工环科,,,,,,,,,,,,,,,,,,,,
002323.SZ,2323,*ST雅博,山东,建筑工程,中小板,20091218,0,stya-bo002323.SZ*ST雅博,,,,,,,,,,,,,,,,,,,,
002324.SZ,2324,普利特,上海,塑料,中小板,20091218,0,pu-li-te002324.SZ普利特,,,,,,,,,,,,,,,,,,,,
002325.SZ,2325,洪涛股份,深圳,装修装饰,中小板,20091222,0,hong-tao-gu-fen002325.SZ洪涛股份,,,,,,,,,,,,,,,,,,,,
002326.SZ,2326,永太科技,浙江,化工原料,中小板,20091222,0,yong-tai-ke-ji002326.SZ永太科技,,,,,,,,,,,,,,,,,,,,
002327.SZ,2327,富安娜,深圳,纺织,中小板,20091230,0,fu-an-nuo002327.SZ富安娜,,,,,,,,,,,,,,,,,,,,
002328.SZ,2328,新朋股份,上海,汽车配件,中小板,20091230,0,xin-peng-gu-fen002328.SZ新朋股份,,,,,,,,,,,,,,,,,,,,
002329.SZ,2329,皇氏集团,广西,乳制品,中小板,20100106,0,huang-shi-ji-tuan002329.SZ皇氏集团,,,,,,,,,,,,,,,,,,,,
002330.SZ,2330,得利斯,山东,食品,中小板,20100106,0,de-li-si002330.SZ得利斯,,,,,,,,,,,,,,,,,,,,
002331.SZ,2331,皖通科技,安徽,软件服务,中小板,20100106,0,wan-tong-ke-ji002331.SZ皖通科技,,,,,,,,,,,,,,,,,,,,
002332.SZ,2332,仙琚制药,浙江,生物制药,中小板,20100112,0,xian-ju-zhi-yao002332.SZ仙琚制药,,,,,,,,,,,,,,,,,,,,
002333.SZ,2333,ST罗普,江苏,铝,中小板,20100112,0,stluo-pu002333.SZST罗普,,,,,,,,,,,,,,,,,,,,
002334.SZ,2334,英威腾,深圳,电气设备,中小板,20100113,0,ying-wei-teng002334.SZ英威腾,,,,,,,,,,,,,,,,,,,,
002335.SZ,2335,科华恒盛,福建,电气设备,中小板,20100113,0,ke-hua-heng-sheng002335.SZ科华恒盛,,,,,,,,,,,,,,,,,,,,
002336.SZ,2336,ST人乐,深圳,超市连锁,中小板,20100113,0,stren-le002336.SZST人乐,,,,,,,,,,,,,,,,,,,,
002337.SZ,2337,赛象科技,天津,化工机械,中小板,20100115,0,sai-xiang-ke-ji002337.SZ赛象科技,,,,,,,,,,,,,,,,,,,,
002338.SZ,2338,奥普光电,吉林,电器仪表,中小板,20100115,0,ao-pu-guang-dian002338.SZ奥普光电,,,,,,,,,,,,,,,,,,,,
002339.SZ,2339,积成电子,山东,电气设备,中小板,20100122,0,ji-cheng-dian-zi002339.SZ积成电子,,,,,,,,,,,,,,,,,,,,
002340.SZ,2340,格林美,深圳,小金属,中小板,20100122,0,ge-lin-mei002340.SZ格林美,,,,,,,,,,,,,,,,,,,,
002341.SZ,2341,新纶科技,深圳,化工原料,中小板,20100122,0,xin-lun-ke-ji002341.SZ新纶科技,,,,,,,,,,,,,,,,,,,,
002342.SZ,2342,巨力索具,河北,机械基件,中小板,20100126,0,ju-li-suo-ju002342.SZ巨力索具,,,,,,,,,,,,,,,,,,,,
002343.SZ,2343,慈文传媒,浙江,影视音像,中小板,20100126,0,ci-wen-chuan-mei002343.SZ慈文传媒,,,,,,,,,,,,,,,,,,,,
002344.SZ,2344,海宁皮城,浙江,商品城,中小板,20100126,0,hai-zhu-pi-cheng002344.SZ海宁皮城,,,,,,,,,,,,,,,,,,,,
002345.SZ,2345,潮宏基,广东,服饰,中小板,20100128,0,chao-hong-ji002345.SZ潮宏基,,,,,,,,,,,,,,,,,,,,
002346.SZ,2346,柘中股份,上海,电气设备,中小板,20100128,0,zhe-zhong-gu-fen002346.SZ柘中股份,,,,,,,,,,,,,,,,,,,,
002347.SZ,2347,泰尔股份,安徽,机械基件,中小板,20100128,0,tai-er-gu-fen002347.SZ泰尔股份,,,,,,,,,,,,,,,,,,,,
002348.SZ,2348,高乐股份,广东,文教休闲,中小板,20100203,0,gao-le-gu-fen002348.SZ高乐股份,,,,,,,,,,,,,,,,,,,,
002349.SZ,2349,精华制药,江苏,中成药,中小板,20100203,0,jing-hua-zhi-yao002349.SZ精华制药,,,,,,,,,,,,,,,,,,,,
002350.SZ,2350,北京科锐,北京,电气设备,中小板,20100203,0,bei-jing-ke-rui002350.SZ北京科锐,,,,,,,,,,,,,,,,,,,,
002351.SZ,2351,漫步者,深圳,IT设备,中小板,20100205,0,man-bu-zhe002351.SZ漫步者,,,,,,,,,,,,,,,,,,,,
002352.SZ,2352,顺丰控股,深圳,仓储物流,中小板,20100205,0,shun-feng-kong-gu002352.SZ顺丰控股,,,,,,,,,,,,,,,,,,,,
002353.SZ,2353,杰瑞股份,山东,化工机械,中小板,20100205,0,jie-rui-gu-fen002353.SZ杰瑞股份,,,,,,,,,,,,,,,,,,,,
002354.SZ,2354,*ST天娱,辽宁,互联网,中小板,20100209,0,sttian-yu002354.SZ*ST天娱,,,,,,,,,,,,,,,,,,,,
002355.SZ,2355,兴民智通,山东,汽车配件,中小板,20100209,0,xing-min-zhi-tong002355.SZ兴民智通,,,,,,,,,,,,,,,,,,,,
002356.SZ,2356,*ST赫美,深圳,其他商业,中小板,20100209,0,sthe-mei002356.SZ*ST赫美,,,,,,,,,,,,,,,,,,,,
002357.SZ,2357,富临运业,四川,公路,中小板,20100210,0,fu-lin-yun-ye002357.SZ富临运业,,,,,,,,,,,,,,,,,,,,
002358.SZ,2358,森源电气,河南,电气设备,中小板,20100210,0,sen-yuan-dian-qi002358.SZ森源电气,,,,,,,,,,,,,,,,,,,,
002359.SZ,2359,*ST北讯,深圳,通信设备,中小板,20100210,0,stbei-xun002359.SZ*ST北讯,,,,,,,,,,,,,,,,,,,,
002360.SZ,2360,同德化工,山西,化工原料,中小板,20100303,0,tong-de-hua-gong002360.SZ同德化工,,,,,,,,,,,,,,,,,,,,
002361.SZ,2361,神剑股份,安徽,化工原料,中小板,20100303,0,shen-jian-gu-fen002361.SZ神剑股份,,,,,,,,,,,,,,,,,,,,
002362.SZ,2362,汉王科技,北京,软件服务,中小板,20100303,0,yi-wang-ke-ji002362.SZ汉王科技,,,,,,,,,,,,,,,,,,,,
002363.SZ,2363,隆基机械,山东,汽车配件,中小板,20100305,0,long-ji-ji-jie002363.SZ隆基机械,,,,,,,,,,,,,,,,,,,,
002364.SZ,2364,中恒电气,浙江,电气设备,中小板,20100305,0,zhong-heng-dian-qi002364.SZ中恒电气,,,,,,,,,,,,,,,,,,,,
002365.SZ,2365,永安药业,湖北,化学制药,中小板,20100305,0,yong-an-yao-ye002365.SZ永安药业,,,,,,,,,,,,,,,,,,,,
002366.SZ,2366,台海核电,四川,专用机械,中小板,20100312,0,tai-hai-he-dian002366.SZ台海核电,,,,,,,,,,,,,,,,,,,,
002367.SZ,2367,康力电梯,江苏,运输设备,中小板,20100312,0,kang-li-dian-ti002367.SZ康力电梯,,,,,,,,,,,,,,,,,,,,
002368.SZ,2368,太极股份,北京,软件服务,中小板,20100312,0,tai-ji-gu-fen002368.SZ太极股份,,,,,,,,,,,,,,,,,,,,
002369.SZ,2369,卓翼科技,深圳,通信设备,中小板,20100316,0,zhuo-yi-ke-ji002369.SZ卓翼科技,,,,,,,,,,,,,,,,,,,,
002370.SZ,2370,亚太药业,浙江,化学制药,中小板,20100316,0,ya-tai-yao-ye002370.SZ亚太药业,,,,,,,,,,,,,,,,,,,,
002371.SZ,2371,北方华创,北京,专用机械,中小板,20100316,0,bei-fang-hua-chuang002371.SZ北方华创,,,,,,,,,,,,,,,,,,,,
002372.SZ,2372,伟星新材,浙江,其他建材,中小板,20100318,0,wei-xing-xin-cai002372.SZ伟星新材,,,,,,,,,,,,,,,,,,,,
002373.SZ,2373,千方科技,北京,软件服务,中小板,20100318,0,qian-fang-ke-ji002373.SZ千方科技,,,,,,,,,,,,,,,,,,,,
002374.SZ,2374,丽鹏股份,山东,建筑工程,中小板,20100318,0,li-peng-gu-fen002374.SZ丽鹏股份,,,,,,,,,,,,,,,,,,,,
002375.SZ,2375,亚厦股份,浙江,装修装饰,中小板,20100323,0,ya-sha-gu-fen002375.SZ亚厦股份,,,,,,,,,,,,,,,,,,,,
002376.SZ,2376,新北洋,山东,IT设备,中小板,20100323,0,xin-bei-yang002376.SZ新北洋,,,,,,,,,,,,,,,,,,,,
002377.SZ,2377,国创高新,湖北,房产服务,中小板,20100323,0,guo-chuang-gao-xin002377.SZ国创高新,,,,,,,,,,,,,,,,,,,,
002378.SZ,2378,章源钨业,江西,小金属,中小板,20100331,0,zhang-yuan-wu-ye002378.SZ章源钨业,,,,,,,,,,,,,,,,,,,,
002379.SZ,2379,宏创控股,山东,铝,中小板,20100331,0,hong-chuang-kong-gu002379.SZ宏创控股,,,,,,,,,,,,,,,,,,,,
002380.SZ,2380,科远智慧,江苏,电气设备,中小板,20100331,0,ke-yuan-zhi-hui002380.SZ科远智慧,,,,,,,,,,,,,,,,,,,,
002381.SZ,2381,双箭股份,浙江,橡胶,中小板,20100402,0,shuang-jian-gu-fen002381.SZ双箭股份,,,,,,,,,,,,,,,,,,,,
002382.SZ,2382,蓝帆医疗,山东,医疗保健,中小板,20100402,0,lan-fan-yi-liao002382.SZ蓝帆医疗,,,,,,,,,,,,,,,,,,,,
002383.SZ,2383,合众思壮,北京,通信设备,中小板,20100402,0,he-zhong-si-zhuang002383.SZ合众思壮,,,,,,,,,,,,,,,,,,,,
002384.SZ,2384,东山精密,江苏,元器件,中小板,20100409,0,dong-shan-jing-mi002384.SZ东山精密,,,,,,,,,,,,,,,,,,,,
002385.SZ,2385,大北农,北京,饲料,中小板,20100409,0,da-bei-nong002385.SZ大北农,,,,,,,,,,,,,,,,,,,,
002386.SZ,2386,天原集团,四川,化工原料,中小板,20100409,0,tian-yuan-ji-tuan002386.SZ天原集团,,,,,,,,,,,,,,,,,,,,
002387.SZ,2387,维信诺,广东,元器件,中小板,20100413,0,wei-xin-nuo002387.SZ维信诺,,,,,,,,,,,,,,,,,,,,
002388.SZ,2388,新亚制程,深圳,元器件,中小板,20100413,0,xin-ya-zhi-cheng002388.SZ新亚制程,,,,,,,,,,,,,,,,,,,,
002389.SZ,2389,航天彩虹,浙江,元器件,中小板,20100413,0,hang-tian-cai-hong002389.SZ航天彩虹,,,,,,,,,,,,,,,,,,,,
002390.SZ,2390,信邦制药,贵州,中成药,中小板,20100416,0,xin-bang-zhi-yao002390.SZ信邦制药,,,,,,,,,,,,,,,,,,,,
002391.SZ,2391,长青股份,江苏,农药化肥,中小板,20100416,0,chang-qing-gu-fen002391.SZ长青股份,,,,,,,,,,,,,,,,,,,,
002392.SZ,2392,北京利尔,北京,其他建材,中小板,20100423,0,bei-jing-li-er002392.SZ北京利尔,,,,,,,,,,,,,,,,,,,,
002393.SZ,2393,力生制药,天津,化学制药,中小板,20100423,0,li-sheng-zhi-yao002393.SZ力生制药,,,,,,,,,,,,,,,,,,,,
002394.SZ,2394,联发股份,江苏,纺织,中小板,20100423,0,lian-fa-gu-fen002394.SZ联发股份,,,,,,,,,,,,,,,,,,,,
002395.SZ,2395,双象股份,江苏,塑料,中小板,20100429,0,shuang-xiang-gu-fen002395.SZ双象股份,,,,,,,,,,,,,,,,,,,,
002396.SZ,2396,星网锐捷,福建,通信设备,中小板,20100623,0,xing-wang-rui-jie002396.SZ星网锐捷,,,,,,,,,,,,,,,,,,,,
002397.SZ,2397,梦洁股份,湖南,纺织,中小板,20100429,0,meng-ji-gu-fen002397.SZ梦洁股份,,,,,,,,,,,,,,,,,,,,
002398.SZ,2398,垒知集团,福建,其他建材,中小板,20100506,0,lei-zhi-ji-tuan002398.SZ垒知集团,,,,,,,,,,,,,,,,,,,,
002399.SZ,2399,海普瑞,深圳,化学制药,中小板,20100506,0,hai-pu-rui002399.SZ海普瑞,,,,,,,,,,,,,,,,,,,,
002400.SZ,2400,省广集团,广东,广告包装,中小板,20100506,0,sheng-yan-ji-tuan002400.SZ省广集团,,,,,,,,,,,,,,,,,,,,
002401.SZ,2401,中远海科,上海,软件服务,中小板,20100506,0,zhong-yuan-hai-ke002401.SZ中远海科,,,,,,,,,,,,,,,,,,,,
002402.SZ,2402,和而泰,深圳,元器件,中小板,20100511,0,he-er-tai002402.SZ和而泰,,,,,,,,,,,,,,,,,,,,
002403.SZ,2403,爱仕达,浙江,家用电器,中小板,20100511,0,ai-shi-da002403.SZ爱仕达,,,,,,,,,,,,,,,,,,,,
002404.SZ,2404,嘉欣丝绸,浙江,纺织,中小板,20100511,0,jia-xin-si-chou002404.SZ嘉欣丝绸,,,,,,,,,,,,,,,,,,,,
002405.SZ,2405,四维图新,北京,软件服务,中小板,20100518,0,si-wei-tu-xin002405.SZ四维图新,,,,,,,,,,,,,,,,,,,,
002406.SZ,2406,远东传动,河南,汽车配件,中小板,20100518,0,yuan-dong-chuan-dong002406.SZ远东传动,,,,,,,,,,,,,,,,,,,,
002407.SZ,2407,多氟多,河南,化工原料,中小板,20100518,0,duo-fu-duo002407.SZ多氟多,,,,,,,,,,,,,,,,,,,,
002408.SZ,2408,齐翔腾达,山东,化工原料,中小板,20100518,0,qi-xiang-teng-da002408.SZ齐翔腾达,,,,,,,,,,,,,,,,,,,,
002409.SZ,2409,雅克科技,江苏,化工原料,中小板,20100525,0,ya-ke-ke-ji002409.SZ雅克科技,,,,,,,,,,,,,,,,,,,,
002410.SZ,2410,广联达,北京,软件服务,中小板,20100525,0,yan-lian-da002410.SZ广联达,,,,,,,,,,,,,,,,,,,,
002411.SZ,2411,延安必康,陕西,化学制药,中小板,20100525,0,yan-an-bi-kang002411.SZ延安必康,,,,,,,,,,,,,,,,,,,,
002412.SZ,2412,汉森制药,湖南,中成药,中小板,20100525,0,yi-sen-zhi-yao002412.SZ汉森制药,,,,,,,,,,,,,,,,,,,,
002413.SZ,2413,雷科防务,江苏,通信设备,中小板,20100528,0,lei-ke-fang-wu002413.SZ雷科防务,,,,,,,,,,,,,,,,,,,,
002414.SZ,2414,高德红外,湖北,电器仪表,中小板,20100716,0,gao-de-hong-wai002414.SZ高德红外,,,,,,,,,,,,,,,,,,,,
002415.SZ,2415,海康威视,浙江,电器仪表,中小板,20100528,0,hai-kang-wei-shi002415.SZ海康威视,,,,,,,,,,,,,,,,,,,,
002416.SZ,2416,爱施德,深圳,电器连锁,中小板,20100528,0,ai-shi-de002416.SZ爱施德,,,,,,,,,,,,,,,,,,,,
002417.SZ,2417,深南股份,江苏,软件服务,中小板,20100601,0,shen-nan-gu-fen002417.SZ深南股份,,,,,,,,,,,,,,,,,,,,
002418.SZ,2418,*ST康盛,浙江,机械基件,中小板,20100601,0,stkang-sheng002418.SZ*ST康盛,,,,,,,,,,,,,,,,,,,,
002419.SZ,2419,天虹股份,深圳,百货,中小板,20100601,0,tian-hong-gu-fen002419.SZ天虹股份,,,,,,,,,,,,,,,,,,,,
002420.SZ,2420,*ST毅昌,广东,塑料,中小板,20100601,0,styi-chang002420.SZ*ST毅昌,,,,,,,,,,,,,,,,,,,,
002421.SZ,2421,达实智能,深圳,软件服务,中小板,20100603,0,da-shi-zhi-neng002421.SZ达实智能,,,,,,,,,,,,,,,,,,,,
002422.SZ,2422,科伦药业,四川,化学制药,中小板,20100603,0,ke-lun-yao-ye002422.SZ科伦药业,,,,,,,,,,,,,,,,,,,,
002423.SZ,2423,中粮资本,河南,多元金融,中小板,20100603,0,zhong-liang-zi-ben002423.SZ中粮资本,,,,,,,,,,,,,,,,,,,,
002424.SZ,2424,贵州百灵,贵州,中成药,中小板,20100603,0,gui-zhou-bai-ling002424.SZ贵州百灵,,,,,,,,,,,,,,,,,,,,
002425.SZ,2425,凯撒文化,广东,互联网,中小板,20100608,0,kai-sa-wen-hua002425.SZ凯撒文化,,,,,,,,,,,,,,,,,,,,
002426.SZ,2426,*ST胜利,江苏,元器件,中小板,20100608,0,stsheng-li002426.SZ*ST胜利,,,,,,,,,,,,,,,,,,,,
002427.SZ,2427,*ST尤夫,浙江,化纤,中小板,20100608,0,styou-fu002427.SZ*ST尤夫,,,,,,,,,,,,,,,,,,,,
002428.SZ,2428,云南锗业,云南,小金属,中小板,20100608,0,yun-nan-duo-ye002428.SZ云南锗业,,,,,,,,,,,,,,,,,,,,
002429.SZ,2429,兆驰股份,深圳,家用电器,中小板,20100610,0,zhao-chi-gu-fen002429.SZ兆驰股份,,,,,,,,,,,,,,,,,,,,
002430.SZ,2430,杭氧股份,浙江,化工机械,中小板,20100610,0,hang-yang-gu-fen002430.SZ杭氧股份,,,,,,,,,,,,,,,,,,,,
002431.SZ,2431,棕榈股份,广东,建筑工程,中小板,20100610,0,zong-lu-gu-fen002431.SZ棕榈股份,,,,,,,,,,,,,,,,,,,,
002432.SZ,2432,九安医疗,天津,医疗保健,中小板,20100610,0,jiu-an-yi-liao002432.SZ九安医疗,,,,,,,,,,,,,,,,,,,,
002433.SZ,2433,太安堂,广东,中成药,中小板,20100618,0,tai-an-tang002433.SZ太安堂,,,,,,,,,,,,,,,,,,,,
002434.SZ,2434,万里扬,浙江,汽车配件,中小板,20100618,0,mo-li-yang002434.SZ万里扬,,,,,,,,,,,,,,,,,,,,
002435.SZ,2435,长江健康,江苏,化学制药,中小板,20100618,0,chang-jiang-jian-kang002435.SZ长江健康,,,,,,,,,,,,,,,,,,,,
002436.SZ,2436,兴森科技,深圳,元器件,中小板,20100618,0,xing-sen-ke-ji002436.SZ兴森科技,,,,,,,,,,,,,,,,,,,,
002437.SZ,2437,誉衡药业,黑龙江,化学制药,中小板,20100623,0,yu-heng-yao-ye002437.SZ誉衡药业,,,,,,,,,,,,,,,,,,,,
002438.SZ,2438,江苏神通,江苏,机械基件,中小板,20100623,0,jiang-su-shen-tong002438.SZ江苏神通,,,,,,,,,,,,,,,,,,,,
002439.SZ,2439,启明星辰,北京,软件服务,中小板,20100623,0,qi-ming-xing-chen002439.SZ启明星辰,,,,,,,,,,,,,,,,,,,,
002440.SZ,2440,闰土股份,浙江,染料涂料,中小板,20100706,0,run-tu-gu-fen002440.SZ闰土股份,,,,,,,,,,,,,,,,,,,,
002441.SZ,2441,众业达,广东,批发业,中小板,20100706,0,zhong-ye-da002441.SZ众业达,,,,,,,,,,,,,,,,,,,,
002442.SZ,2442,龙星化工,河北,化工原料,中小板,20100706,0,long-xing-hua-gong002442.SZ龙星化工,,,,,,,,,,,,,,,,,,,,
002443.SZ,2443,金洲管道,浙江,钢加工,中小板,20100706,0,jin-zhou-guan-dao002443.SZ金洲管道,,,,,,,,,,,,,,,,,,,,
002444.SZ,2444,巨星科技,浙江,轻工机械,中小板,20100713,0,ju-xing-ke-ji002444.SZ巨星科技,,,,,,,,,,,,,,,,,,,,
002445.SZ,2445,*ST中南,江苏,影视音像,中小板,20100713,0,stzhong-nan002445.SZ*ST中南,,,,,,,,,,,,,,,,,,,,
002446.SZ,2446,盛路通信,广东,通信设备,中小板,20100713,0,sheng-lu-tong-xin002446.SZ盛路通信,,,,,,,,,,,,,,,,,,,,
002447.SZ,2447,*ST晨鑫,辽宁,互联网,中小板,20100713,0,stchen-xin002447.SZ*ST晨鑫,,,,,,,,,,,,,,,,,,,,
002448.SZ,2448,中原内配,河南,汽车配件,中小板,20100716,0,zhong-yuan-nei-pei002448.SZ中原内配,,,,,,,,,,,,,,,,,,,,
002449.SZ,2449,国星光电,广东,半导体,中小板,20100716,0,guo-xing-guang-dian002449.SZ国星光电,,,,,,,,,,,,,,,,,,,,
002450.SZ,2450,*ST康得,江苏,化工原料,中小板,20100716,0,stkang-de002450.SZ*ST康得,,,,,,,,,,,,,,,,,,,,
002451.SZ,2451,摩恩电气,上海,电气设备,中小板,20100720,0,mo-en-dian-qi002451.SZ摩恩电气,,,,,,,,,,,,,,,,,,,,
002452.SZ,2452,长高集团,湖南,电气设备,中小板,20100720,0,chang-gao-ji-tuan002452.SZ长高集团,,,,,,,,,,,,,,,,,,,,
002453.SZ,2453,华软科技,江苏,软件服务,中小板,20100720,0,hua-ruan-ke-ji002453.SZ华软科技,,,,,,,,,,,,,,,,,,,,
002454.SZ,2454,松芝股份,上海,汽车配件,中小板,20100720,0,song-zhi-gu-fen002454.SZ松芝股份,,,,,,,,,,,,,,,,,,,,
002455.SZ,2455,百川股份,江苏,化工原料,中小板,20100803,0,bai-chuan-gu-fen002455.SZ百川股份,,,,,,,,,,,,,,,,,,,,
002456.SZ,2456,欧菲光,深圳,元器件,中小板,20100803,0,ou-fei-guang002456.SZ欧菲光,,,,,,,,,,,,,,,,,,,,
002457.SZ,2457,青龙管业,宁夏,塑料,中小板,20100803,0,qing-long-guan-ye002457.SZ青龙管业,,,,,,,,,,,,,,,,,,,,
002458.SZ,2458,益生股份,山东,农业综合,中小板,20100810,0,yi-sheng-gu-fen002458.SZ益生股份,,,,,,,,,,,,,,,,,,,,
002459.SZ,2459,晶澳科技,河北,电气设备,中小板,20100810,0,jing-ao-ke-ji002459.SZ晶澳科技,,,,,,,,,,,,,,,,,,,,
002460.SZ,2460,赣锋锂业,江西,小金属,中小板,20100810,0,gan-feng-li-ye002460.SZ赣锋锂业,,,,,,,,,,,,,,,,,,,,
002461.SZ,2461,珠江啤酒,广东,啤酒,中小板,20100818,0,zhu-jiang-pi-jiu002461.SZ珠江啤酒,,,,,,,,,,,,,,,,,,,,
